Date,Price,"Total Return (Gross, Unhedged)"
2016-02-25,131.071213,310.688
2016-02-26,130.456177,309.27
2016-02-29,131.559235,312.266
2016-03-01,130.857803,310.633
2016-03-02,130.090897,308.846
2016-03-03,130.557877,309.976
2016-03-04,129.888489,308.419
2016-03-07,129.844696,308.394
2016-03-08,132.082138,313.711
2016-03-09,130.477921,309.944
2016-03-10,129.904724,308.614
2016-03-11,129.214386,307.008
2016-03-14,129.903549,308.716
2016-03-15,130.036591,309.056
2016-03-16,129.976913,308.941
2016-03-17,130.724823,310.736
2016-03-18,130.691422,310.683
2016-03-21,130.270615,309.766
2016-03-22,130.527893,310.401
2016-03-23,130.764893,310.987
2016-03-24,130.217804,309.72
2016-03-28,130.217804,309.824
2016-03-29,130.706894,311.006
2016-03-30,130.146301,309.707
2016-03-31,131.103577,311.958
2016-04-01,130.732712,311.107
2016-04-04,130.885223,311.546
2016-04-05,131.619812,313.309
2016-04-06,131.542084,313.151
2016-04-07,132.498169,315.437
2016-04-08,131.59082,313.318
2016-04-11,130.941788,311.862
2016-04-12,130.134979,309.98
2016-04-13,130.67012,311.272
2016-04-14,130.531326,310.969
2016-04-15,130.930496,311.939
2016-04-18,129.835388,309.428
2016-04-19,129.283203,308.149
2016-04-20,130.360733,310.722
2016-04-21,128.759308,306.962
2016-04-22,128.486465,306.343
2016-04-25,128.570007,306.619
2016-04-26,127.495491,304.104
2016-04-27,128.116898,305.6
2016-04-28,128.490738,306.509
2016-04-29,128.606094,306.808
2016-05-02,128.326599,306.886
2016-05-03,129.709366,310.189
2016-05-04,129.455582,309.613
2016-05-05,130.039978,311.024
2016-05-06,130.844055,312.955
2016-05-09,130.682648,312.651
2016-05-10,130.883682,313.153
2016-05-11,130.973511,313.392
2016-05-12,130.707489,312.788
2016-05-13,131.255508,314.112
2016-05-16,130.995361,313.574
2016-05-17,131.40176400000001,314.563
2016-05-18,130.058395,311.405
2016-05-19,130.208282,311.786
2016-05-20,129.718994,310.653
2016-05-23,129.832016,310.999
2016-05-24,129.735962,310.797
2016-05-25,130.344666,312.266
2016-05-26,131.064865,313.998
2016-05-27,130.829803,313.467
2016-05-31,131.04068,314.36
2016-06-01,132.150574,317.038
2016-06-02,132.486328,317.866
2016-06-03,133.502441,320.32
2016-06-06,133.210785,319.701
2016-06-07,133.456482,320.314
2016-06-08,133.801743,321.165
2016-06-09,134.192749,322.126
2016-06-10,134.421906,322.699
2016-06-13,134.647186,323.316
2016-06-14,136.063812,326.726
2016-06-15,136.661072,328.179
2016-06-16,136.803864,328.547
2016-06-17,135.477844,325.405
2016-06-20,133.526596,320.821
2016-06-21,132.963409,319.502
2016-06-22,132.438568,318.274
2016-06-23,131.970627,317.182
2016-06-24,136.689743,328.483
2016-06-27,139.068588,334.245
2016-06-28,139.430084,335.134
2016-06-29,140.090637,336.739
2016-06-30,140.941925,338.407
2016-07-01,141.910324,340.743
2016-07-05,143.85022,345.473
2016-07-06,144.049805,345.974
2016-07-07,143.133682,343.814
2016-07-08,143.82428,345.487
2016-07-11,143.55658,344.923
2016-07-12,142.545883,342.537
2016-07-13,143.885239,345.758
2016-07-14,143.061371,343.817
2016-07-15,141.629669,340.426
2016-07-18,142.049881,341.504
2016-07-19,142.078491,341.598
2016-07-20,141.289124,339.74
2016-07-21,140.844345,338.703
2016-07-22,141.696823,340.763
2016-07-25,141.863937,341.237
2016-07-26,141.421646,340.207
2016-07-27,143.424118,345.01
2016-07-28,143.691666,345.674
2016-07-29,144.662033,348.014
2016-08-01,143.679657,345.962
2016-08-02,142.437378,343.014
2016-08-03,142.791428,343.886
2016-08-04,146.118729,351.875
2016-08-05,146.099442,351.853
2016-08-08,146.918655,353.89
2016-08-09,148.251907,357.106
2016-08-10,150.03035,361.387
2016-08-11,150.952103,363.618
2016-08-12,150.653732,362.929
2016-08-15,149.730209,360.795
2016-08-16,148.654373,358.245
2016-08-17,148.574692,358.079
2016-08-18,148.918869,358.928
2016-08-19,147.776199,356.219
2016-08-22,148.740906,358.603
2016-08-23,149.775269,361.104
2016-08-24,149.657578,360.847
2016-08-25,149.684052,360.936
2016-08-26,150.335846,362.521
2016-08-29,150.335846,362.596
2016-08-30,150.259048,362.438
2016-08-31,149.750122,361.452
2016-09-01,149.189713,360.129
2016-09-02,147.74794,356.685
2016-09-06,148.68898,359.05
2016-09-07,148.843414,359.447
2016-09-08,146.921097,354.846
2016-09-09,144.246689,348.436
2016-09-12,144.12442,348.218
2016-09-13,143.440659,346.598
2016-09-14,143.107147,345.821
2016-09-15,142.760559,345.012
2016-09-16,143.276993,346.28
2016-09-19,142.661758,344.876
2016-09-20,143.999664,348.121
2016-09-21,143.635468,347.27
2016-09-22,146.056686,353.122
2016-09-23,145.863022,352.681
2016-09-26,146.529114,354.36
2016-09-27,147.559647,356.866
2016-09-28,147.229507,356.096
2016-09-29,146.175354,353.585
2016-09-30,145.158615,349.741
2016-10-03,145.992905,351.815
2016-10-04,145.469864,350.587
2016-10-05,144.37236,347.982
2016-10-06,143.093613,344.942
2016-10-07,141.683548,341.588
2016-10-10,140.754196,339.436
2016-10-11,141.199249,340.528
2016-10-12,139.984711,337.642
2016-10-13,140.751343,339.505
2016-10-14,139.301971,336.056
2016-10-17,139.110291,335.672
2016-10-18,139.665344,337.027
2016-10-19,139.814133,337.409
2016-10-20,140.178345,338.307
2016-10-21,140.267685,338.546
2016-10-24,139.972397,337.914
2016-10-25,140.166122,338.403
2016-10-26,138.569214,334.601
2016-10-27,137.441879,331.924
2016-10-28,136.603775,329.941
2016-10-31,136.567657,331.056
2016-11-01,135.51387,328.547
2016-11-02,137.154861,332.518
2016-11-03,136.742233,331.551
2016-11-04,138.259659,335.225
2016-11-07,137.002594,332.277
2016-11-08,136.421982,330.905
2016-11-09,136.030426,329.989
2016-11-10,134.033218,325.21
2016-11-11,133.857559,324.813
2016-11-14,132.576797,321.808
2016-11-15,133.967361,325.177
2016-11-16,133.621445,324.37
2016-11-17,133.953659,325.194
2016-11-18,132.500153,321.723
2016-11-21,133.29393,323.707
2016-11-22,133.485184,324.191
2016-11-23,132.304657,321.377
2016-11-25,133.076172,323.283
2016-11-28,133.618622,324.662
2016-11-29,133.747101,324.996
2016-11-30,133.123886,324.527
2016-12-01,131.917175,321.622
2016-12-02,133.426254,325.311
2016-12-05,133.258804,324.979
2016-12-06,132.834808,323.975
2016-12-07,133.405548,325.385
2016-12-08,133.236572,325.0
2016-12-09,132.153931,322.396
2016-12-12,131.174942,320.095
2016-12-13,132.256897,322.747
2016-12-14,132.97673,324.519
2016-12-15,130.807053,319.276
2016-12-16,131.746048,321.581
2016-12-19,132.508194,323.507
2016-12-20,132.399307,323.267
2016-12-21,133.330765,325.554
2016-12-22,133.68692,326.444
2016-12-23,134.30777,327.976
2016-12-27,134.30777,328.076
2016-12-28,135.068832,329.949
2016-12-29,136.446945,333.32
2016-12-30,136.142288,332.605
2017-01-03,133.595886,327.543
2017-01-04,133.648178,327.695
2017-01-05,133.633514,327.684
2017-01-06,132.745651,325.547
2017-01-09,133.113281,326.517
2017-01-10,133.059311,326.41
2017-01-11,132.963287,326.201
2017-01-12,133.961395,328.657
2017-01-13,132.641388,325.467
2017-01-17,133.926895,328.697
2017-01-18,133.578033,327.873
2017-01-19,132.281952,324.741
2017-01-20,131.779129,323.541
2017-01-23,132.445358,325.239
2017-01-24,132.853958,326.259
2017-01-25,131.294479,322.486
2017-01-26,130.472931,320.51
2017-01-27,131.066559,321.98
2017-01-30,131.575287,323.294
2017-01-31,131.568741,324.66
2017-02-01,130.658569,322.452
2017-02-02,131.58168,324.741
2017-02-03,131.808868,325.323
2017-02-06,132.381546,326.803
2017-02-07,132.879486,328.049
2017-02-08,134.223175,331.369
2017-02-09,134.093674,331.077
2017-02-10,133.311722,329.184
2017-02-13,132.802414,328.009
2017-02-14,132.526749,327.358
2017-02-15,132.36142,326.977
2017-02-16,133.389069,329.523
2017-02-17,134.095413,331.28
2017-02-21,133.549393,330.041
2017-02-22,134.173401,331.596
2017-02-23,134.919174,333.45
2017-02-24,136.217712,336.66
2017-02-27,136.263718,336.847
2017-02-28,136.447723,338.22
2017-03-01,135.684555,336.36
2017-03-02,135.218582,335.233
2017-03-03,135.188873,335.185
2017-03-06,134.80069,334.3
2017-03-07,135.4077,335.825
2017-03-08,134.78067,334.3
2017-03-09,135.069824,335.04
2017-03-10,134.39267,333.391
2017-03-13,134.246597,333.105
2017-03-14,134.546448,333.87
2017-03-15,134.746567,334.39
2017-03-16,134.574356,333.989
2017-03-17,134.877075,334.762
2017-03-20,134.938538,334.988
2017-03-21,134.567505,334.096
2017-03-22,136.069458,337.832
2017-03-23,135.111557,335.49
2017-03-24,135.437943,336.321
2017-03-27,135.851639,337.418
2017-03-28,135.612122,336.851
2017-03-29,136.074646,338.018
2017-03-30,136.750015,339.712
2017-03-31,137.274872,339.842
2017-04-03,138.502457,342.938
2017-04-04,138.395508,342.699
2017-04-05,137.656067,340.902
2017-04-06,137.61705,340.831
2017-04-07,137.896362,341.543
2017-04-10,137.67955,341.082
2017-04-11,138.500702,343.128
2017-04-12,138.455444,343.041
2017-04-13,138.549011,343.295
2017-04-17,138.549011,343.393
2017-04-18,138.772736,343.968
2017-04-19,138.352875,342.959
2017-04-20,138.274429,342.79
2017-04-21,138.531708,343.448
2017-04-24,137.78006,341.67
2017-04-25,137.360962,340.662
2017-04-26,137.201202,340.293
2017-04-27,137.43631,340.897
2017-04-28,137.386444,340.798
2017-05-01,137.059952,340.871
2017-05-02,136.66304,339.916
2017-05-03,136.713531,340.065
2017-05-04,135.800629,337.836
2017-05-05,135.497574,337.112
2017-05-08,135.010742,335.983
2017-05-09,134.416214,334.54
2017-05-10,135.154388,336.386
2017-05-11,135.220078,336.572
2017-05-12,136.468033,339.677
2017-05-15,135.554626,337.495
2017-05-16,136.083527,338.824
2017-05-17,136.999817,341.11
2017-05-18,137.220627,341.679
2017-05-19,137.022827,341.215
2017-05-22,137.013977,341.266
2017-05-23,137.385513,342.207
2017-05-24,137.419907,342.316
2017-05-25,137.837158,343.37
2017-05-26,138.270706,344.464
2017-05-30,138.160553,344.289
2017-05-31,137.338318,343.121
2017-06-01,136.741241,341.659
2017-06-02,136.875183,342.016
2017-06-05,136.759827,341.802
2017-06-06,137.770004,344.341
2017-06-07,138.129272,345.259
2017-06-08,137.028412,342.543
2017-06-09,137.209915,343.019
2017-06-12,137.443436,343.673
2017-06-13,136.12619,340.419
2017-06-14,138.130173,345.431
2017-06-15,136.24762,340.77
2017-06-16,136.665894,341.835
2017-06-19,136.911072,342.518
2017-06-20,137.346222,343.625
2017-06-21,137.360229,343.684
2017-06-22,137.66362,344.464
2017-06-23,137.431183,343.909
2017-06-26,137.439896,344.004
2017-06-27,136.459671,341.588
2017-06-28,135.376892,338.917
2017-06-29,133.528366,334.34
2017-06-30,132.986862,334.016
2017-07-03,132.625351,333.186
2017-07-05,132.719284,333.468
2017-07-06,131.46426400000001,330.359
2017-07-07,131.603424,330.731
2017-07-10,132.378021,332.737
2017-07-11,132.275833,332.506
2017-07-12,132.619736,333.389
2017-07-13,132.145462,332.229
2017-07-14,131.804901,331.403
2017-07-17,132.272888,332.643
2017-07-18,133.28125,335.185
2017-07-19,133.873062,336.687
2017-07-20,133.386276,335.495
2017-07-21,134.069077,337.224
2017-07-24,133.946686,336.991
2017-07-25,132.79277,334.134
2017-07-26,133.0923,334.906
2017-07-27,133.42894,335.77
2017-07-28,133.23468,335.309
2017-07-31,134.074142,335.156
2017-08-01,134.647842,336.607
2017-08-02,133.985077,334.983
2017-08-03,135.310226,338.303
2017-08-04,135.072372,337.736
2017-08-07,135.602753,339.128
2017-08-08,135.436279,338.739
2017-08-09,136.406464,341.176
2017-08-10,136.876907,342.37
2017-08-11,137.031845,342.78
2017-08-14,136.652817,341.911
2017-08-15,136.397644,341.301
2017-08-16,135.916519,340.129
2017-08-17,136.110962,340.637
2017-08-18,136.406036,341.396
2017-08-21,136.780945,342.402
2017-08-22,136.402435,341.485
2017-08-23,137.063522,343.153
2017-08-24,136.944458,342.882
2017-08-25,137.128479,343.364
2017-08-28,137.128479,343.438
2017-08-29,138.073593,345.812
2017-08-30,137.235596,343.753
2017-08-31,137.12439,344.185
2017-09-01,136.589172,342.871
2017-09-05,137.450241,345.123
2017-09-06,137.700043,345.772
2017-09-07,138.649704,348.173
2017-09-08,138.057236,346.715
2017-09-11,137.142334,344.501
2017-09-12,135.000015,339.167
2017-09-13,134.962799,339.098
2017-09-14,133.794617,336.201
2017-09-15,132.381348,332.69
2017-09-18,132.586441,333.277
2017-09-19,132.117828,332.13
2017-09-20,132.2267,332.427
2017-09-21,131.828949,331.456
2017-09-22,131.833847,331.493
2017-09-25,132.414139,333.019
2017-09-26,132.415146,333.046
2017-09-27,131.629349,331.105
2017-09-28,131.720978,331.359
2017-09-29,132.186539,332.549
2017-10-02,133.712158,334.21
2017-10-03,133.134674,332.8
2017-10-04,132.745422,331.858
2017-10-05,132.164566,330.439
2017-10-06,132.47554,331.237
2017-10-09,132.598892,331.618
2017-10-10,132.598007,331.641
2017-10-11,132.459213,331.321
2017-10-12,132.556015,331.587
2017-10-13,132.929504,332.54
2017-10-16,133.494339,334.018
2017-10-17,134.416946,336.335
2017-10-18,133.842926,334.934
2017-10-19,134.541229,336.694
2017-10-20,133.346481,333.75
2017-10-23,133.754318,334.838
2017-10-24,133.044144,333.099
2017-10-25,132.14064,330.879
2017-10-26,132.118912,330.85
2017-10-27,132.796646,332.559
2017-10-30,133.237473,333.729
2017-10-31,132.859955,333.937
2017-11-01,132.761047,333.715
2017-11-02,134.013428,336.862
2017-11-03,133.728317,336.176
2017-11-06,133.914566,336.715
2017-11-07,134.336548,337.792
2017-11-08,135.156769,339.861
2017-11-09,134.142334,337.357
2017-11-10,132.676178,333.727
2017-11-13,132.869385,334.283
2017-11-14,133.058304,334.779
2017-11-15,133.510483,335.931
2017-11-16,133.329407,335.504
2017-11-17,133.42511,335.767
2017-11-20,134.093307,337.508
2017-11-21,134.392075,338.277
2017-11-22,134.127228,337.642
2017-11-24,134.78273,339.326
2017-11-27,134.460114,338.596
2017-11-28,134.407166,338.489
2017-11-29,132.726089,334.322
2017-11-30,132.887131,335.383
2017-12-01,134.649872,339.839
2017-12-04,133.470612,336.949
2017-12-05,133.835724,337.892
2017-12-06,134.502289,339.593
2017-12-07,133.900635,338.105
2017-12-08,133.467758,337.042
2017-12-11,134.809174,340.489
2017-12-12,134.502747,339.743
2017-12-13,134.718658,340.311
2017-12-14,135.869629,343.229
2017-12-15,136.132843,343.916
2017-12-18,136.305847,344.425
2017-12-19,134.830429,340.742
2017-12-20,133.679855,337.874
2017-12-21,133.662262,337.855
2017-12-22,134.072403,338.911
2017-12-26,134.072403,339.01
2017-12-27,135.241348,341.974
2017-12-28,134.936539,341.233
2017-12-29,135.224182,341.981
2018-01-02,133.297745,337.855
2018-01-03,134.584457,341.12
2018-01-04,134.289719,340.403
2018-01-05,134.285782,340.418
2018-01-08,134.688309,341.506
2018-01-09,133.737823,339.137
2018-01-10,133.509689,338.587
2018-01-11,133.225143,337.896
2018-01-12,132.985214,337.316
2018-01-16,133.49762,338.706
2018-01-17,133.66687,339.157
2018-01-18,133.05838,337.65
2018-01-19,132.915848,337.316
2018-01-22,132.605362,336.608
2018-01-23,132.679703,336.82
2018-01-24,131.872086,334.812
2018-01-25,131.979721,335.108
2018-01-26,131.680161,334.378
2018-01-29,131.651001,334.379
2018-01-30,131.464233,333.934
2018-01-31,130.683731,332.877
2018-02-01,130.381805,332.137
2018-02-02,129.867889,330.86
2018-02-05,129.861267,330.918
2018-02-06,130.422012,332.363
2018-02-07,130.009171,331.342
2018-02-08,129.044907,328.924
2018-02-09,129.616516,330.397
2018-02-12,129.534775,330.265
2018-02-13,129.134064,329.275
2018-02-14,128.745346,328.315
2018-02-15,128.158447,326.853
2018-02-16,129.494522,330.263
2018-02-20,129.886581,331.356
2018-02-21,130.181686,332.128
2018-02-22,130.214432,332.236
2018-02-23,130.490189,332.96
2018-02-26,130.762741,333.725
2018-02-27,130.008926,331.84
2018-02-28,130.780197,334.093
2018-03-01,131.365891,335.606
2018-03-02,131.449188,335.843
2018-03-05,130.831726,334.348
2018-03-06,130.330704,333.1
2018-03-07,130.785202,334.28
2018-03-08,131.043427,334.961
2018-03-09,130.387024,333.318
2018-03-12,130.303955,333.181
2018-03-13,131.020676,335.027
2018-03-14,132.332047,338.385
2018-03-15,132.483551,338.795
2018-03-16,132.59198,339.096
2018-03-19,132.920944,340.006
2018-03-20,132.566589,339.131
2018-03-21,132.075394,337.907
2018-03-22,133.967499,342.741
2018-03-23,133.203827,340.825
2018-03-26,133.332428,341.226
2018-03-27,133.559601,341.828
2018-03-28,134.167725,343.399
2018-03-29,134.310028,343.785
2018-04-02,133.920456,343.885
2018-04-03,133.467575,342.753
2018-04-04,132.954865,341.469
2018-04-05,132.12851,339.384
2018-04-06,132.517075,340.401
2018-04-09,132.400131,340.177
2018-04-10,131.886505,338.89
2018-04-11,132.901443,341.506
2018-04-12,131.862259,338.878
2018-04-13,131.87709,338.94
2018-04-16,131.283966,337.5
2018-04-17,131.460938,337.977
2018-04-18,131.655197,338.498
2018-04-19,130.156097,334.695
2018-04-20,130.300735,335.089
2018-04-23,129.638412,333.473
2018-04-24,129.369415,332.811
2018-04-25,129.66738900000001,333.596
2018-04-26,130.385849,335.455
